employee_id,first_name,last_name,department,job_title,hire_date,home_district,home_address,home_lat,home_lng,reported_lat,reported_lng,work_district,work_address,work_lat,work_lng,distance_home_to_work_km,address_changes_last_year,last_verified_date,address_valid,gps_location_mismatch,is_anomaly,likely_to_relocate,relocation_score
RW-EMP-00338,Eric,Munyakazi,Ministry of Education,Administrator,2018-06-29,Kayonza,"KN 286 St, Kacyiru, Kayonza",-1.885492,30.649248,-1.884903,30.647913,Kayonza,"KK 348 St, Kibagabaga, Kayonza",-1.885941,30.65026,0.12,0,2024-11-27,1,0,0,0,0.08
RW-EMP-00339,Vestine,Habimana,Ministry of Agriculture,Analyst,2022-12-11,Musanze,"KN 455 St, Nyamirambo, Musanze",-1.501567,29.639075,-1.501554,29.639081,Musanze,"KK 252 St, Nyamirambo, Musanze",-1.495957,29.632163,0.99,0,2024-08-13,1,0,0,0,0.07
RW-EMP-00340,Solange,Uwitonze,Rwanda National Police,Supervisor,2021-05-16,Kicukiro,"KK 97 St, Kibagabaga, Kicukiro",-1.985597,30.10992,-1.984997,30.109708,Kicukiro,"KN 242 St, Gikondo, Kicukiro",-2.001305,30.094538,2.44,0,2024-04-06,1,0,0,0,0.04
RW-EMP-00341,Jean,Niyonzima,Ministry of ICT,Analyst,2021-01-08,Kicukiro,"KK 367 St, Kanombe, Kicukiro",-1.999242,30.106541,-1.995043,30.108097,Kicukiro,"KK 71 St, Kibagabaga, Kicukiro",-1.997741,30.098255,0.93,0,2024-03-30,1,0,0,0,0.07
RW-EMP-00342,Fabiola,Munyakazi,Rwanda National Police,Specialist,2021-03-19,Rwamagana,"KG 328 St, Kibagabaga, Rwamagana",-1.941589,30.431181,-1.94414,30.432365,Rwamagana,"RN 449 St, Kanombe, Rwamagana",-1.950596,30.433477,1.03,0,2024-02-13,1,0,0,0,0.08
RW-EMP-00343,Rodrigue,Sibomana,Rwanda Development Board,Supervisor,2022-09-23,Rubavu,"RN 109 St, Kimironko, Rubavu",-1.684106,29.25566,-1.686058,29.253657,Rubavu,"KG 376 St, Nyamirambo, Rubavu",-1.690118,29.261093,0.9,0,2024-02-12,1,0,0,0,0.03
RW-EMP-00344,Solange,Ntakirutimana,Ministry of Infrastructure,Accountant,2023-06-04,Huye,"KG 303 St, Kanombe, Huye",-2.600627,29.736191,-2.598651,29.735891,Huye,"KK 142 St, Kimironko, Huye",-2.59511,29.737552,0.63,1,2024-03-06,1,0,0,0,0.11
RW-EMP-00345,Fidele,Gashumba,Ministry of Finance,Supervisor,2019-05-16,Nyarugenge,"KN 120 St, Gisozi, Nyarugenge",-1.931747,30.071302,-1.931097,30.07066,Kayonza,"RN 338 St, Kagugu, Kayonza",-1.884314,30.649825,64.43,0,2024-04-02,1,0,0,0,0.22
RW-EMP-00346,Eric,Ntirenganya,Rwanda National Police,Officer,2021-08-27,Huye,"NR 98 St, Kibagabaga, Huye",-2.5943,29.735043,-2.594425,29.736218,Huye,"KN 318 St, Remera, Huye",-2.598262,29.742254,0.91,0,2024-08-30,1,0,0,0,0.02
RW-EMP-00347,Esperance,Mukamana,Ministry of Infrastructure,Nurse,2019-12-19,Muhanga,"RN 84 St, Kibagabaga, Muhanga",-2.085162,29.753025,-2.085804,29.75194,Muhanga,"KN 270 St, Gisozi, Muhanga",-2.083688,29.74816,0.56,0,2024-12-30,1,0,0,0,0.06
RW-EMP-00348,Fabiola,Ntakirutimana,Ministry of Finance,Director,2020-02-14,Muhanga,"KN 245 St, Kacyiru, Muhanga",-2.083731,29.749998,-2.085171,29.75051,Muhanga,"KN 359 St, Masaka, Muhanga",-2.081912,29.750918,0.23,0,2024-11-13,1,0,0,0,0.09
RW-EMP-00349,Beatrice,Munyakazi,Ministry of Agriculture,Engineer,2022-12-02,Nyarugenge,"KK 152 St, Kanombe, Nyarugenge",-1.927046,30.065696,-1.927439,30.065845,Nyarugenge,"KG 99 St, Kanombe, Nyarugenge",-1.945291,30.061793,2.07,0,2024-10-02,0,0,0,0,0.04
RW-EMP-00350,Innocent,Mukamana,Ministry of Justice,Engineer,2018-07-21,Muhanga,"NR 94 St, Kimironko, Muhanga",-2.085046,29.750958,-2.085115,29.748202,Nyarugenge,"KN 150 St, Kimironko, Nyarugenge",-1.943336,30.062457,37.99,4,2024-03-09,1,0,0,0,0.5
RW-EMP-00351,Olivier,Kayitesi,Ministry of Agriculture,Technician,2019-11-24,Musanze,"KK 496 St, Kagugu, Musanze",-1.5032,29.639131,-1.505384,29.637964,Musanze,"KG 54 St, Remera, Musanze",-1.490561,29.632466,1.59,0,2024-09-04,1,0,0,0,0.02
RW-EMP-00352,Josiane,Habyarimana,Rwanda Development Board,Officer,2020-07-22,Rusizi,"KG 434 St, Remera, Rusizi",-2.474606,28.900466,-2.473865,28.900096,Rusizi,"KN 198 St, Nyamirambo, Rusizi",-2.486421,28.906882,1.49,1,2024-10-27,1,0,0,0,0.14
RW-EMP-00353,Fabiola,Nkurunziza,Ministry of Infrastructure,Supervisor,2021-09-25,Nyarugenge,"KN 152 St, Nyamirambo, Nyarugenge",-1.945782,30.04498,-1.946711,30.045871,Nyarugenge,"KG 132 St, Kacyiru, Nyarugenge",-1.952007,30.063203,2.14,1,2024-06-14,1,0,0,0,0.12
RW-EMP-00354,Rodrigue,Ntirenganya,Rwanda Revenue Authority,Accountant,2021-06-09,Huye,"NR 338 St, Gisozi, Huye",-2.5943,29.7397,-2.593963,29.739418,Huye,"KK 409 St, Masaka, Huye",-2.596064,29.741503,0.28,0,2024-09-17,1,0,0,0,0.1
RW-EMP-00355,Amina,Ntirenganya,Rwanda Revenue Authority,Officer,2019-04-18,Muhanga,"RN 474 St, Kanombe, Muhanga",-2.079036,29.745853,-2.078486,29.74496,Muhanga,"KK 213 St, Kanombe, Muhanga",-2.083462,29.751983,0.84,2,2024-12-09,1,0,0,0,0.21
RW-EMP-00356,Patrick,Niyonzima,Ministry of Agriculture,Senior Officer,2022-12-01,Huye,"KK 284 St, Nyamirambo, Huye",-2.581587,29.736057,-2.582056,29.733521,Huye,"KG 62 St, Nyamirambo, Huye",-2.59733,29.740725,1.82,1,2024-03-29,1,0,0,0,0.1
RW-EMP-00357,Solange,Habyarimana,Ministry of Health,Technician,2018-02-28,Rubavu,"NR 50 St, Kagugu, Rubavu",-1.686875,29.244334,-1.688774,29.24651,Rubavu,"RN 18 St, Gikondo, Rubavu",-1.678868,29.251418,1.19,0,2024-04-11,1,0,0,0,0.02
RW-EMP-00358,Fidele,Ndayisaba,Rwanda Development Board,Specialist,2023-03-07,Huye,"NR 470 St, Kimironko, Huye",-2.58649,29.74901,-2.586808,29.749267,Huye,"KN 222 St, Remera, Huye",-2.594503,29.735394,1.75,0,2024-12-27,1,0,0,0,0.04
RW-EMP-00359,Solange,Ntirenganya,Ministry of ICT,Teacher,2023-01-30,Gasabo,"KK 118 St, Gisozi, Gasabo",-1.911679,30.10896,-1.912742,30.112519,Gasabo,"KK 304 St, Kanombe, Gasabo",-1.896628,30.112496,1.72,0,2024-05-16,1,0,0,0,0.06
RW-EMP-00360,Emmanuel,Uwase,Rwanda National Police,Coordinator,2018-12-14,Muhanga,"KN 120 St, Nyamirambo, Muhanga",-2.08507,29.761229,-2.086875,29.762482,Rubavu,"KK 75 St, Kibagabaga, Rubavu",-1.688815,29.259975,70.92,0,2024-12-24,1,0,0,0,0.3
RW-EMP-00361,Rodrigue,Tuyisenge,Ministry of Justice,Officer,2020-08-02,Rwamagana,"RN 394 St, Kacyiru, Rwamagana",-1.952324,30.439003,-1.956801,30.439005,Rwamagana,"KG 218 St, Kacyiru, Rwamagana",-1.947508,30.433099,0.85,3,2024-05-04,0,0,0,0,0.3
RW-EMP-00362,Odette,Uwitonze,Ministry of Agriculture,Accountant,2021-11-21,Muhanga,"KK 208 St, Masaka, Muhanga",-2.086142,29.746205,-2.087338,29.742882,Muhanga,"RN 193 St, Remera, Muhanga",-2.083281,29.748093,0.38,0,2024-02-12,1,0,0,0,0.1
RW-EMP-00363,Claudine,Gashumba,Rwanda Revenue Authority,Supervisor,2018-02-04,Muhanga,"KK 196 St, Nyamirambo, Muhanga",-2.076138,29.750203,-2.079592,29.750458,Muhanga,"NR 238 St, Nyamirambo, Muhanga",-2.088524,29.753882,1.43,1,2024-08-25,1,0,0,0,0.13
RW-EMP-00364,Immaculee,Niyonzima,Ministry of Health,Specialist,2019-07-02,Huye,"NR 57 St, Remera, Huye",-2.598445,29.737763,-2.59936,29.737703,Huye,"KG 347 St, Gisozi, Huye",-2.597669,29.737496,0.09,1,2024-05-26,1,0,0,0,0.09
RW-EMP-00365,Celestin,Habimana,Ministry of Finance,Coordinator,2021-01-09,Musanze,"NR 54 St, Kacyiru, Musanze",-1.499012,29.634919,-1.498149,29.633531,Musanze,"KN 318 St, Kacyiru, Musanze",-1.49867,29.633895,0.12,1,2024-02-24,1,0,0,0,0.18
RW-EMP-00366,Fidele,Gashumba,Rwanda National Police,Technician,2020-09-01,Muhanga,"KG 363 St, Kimironko, Muhanga",-2.078114,29.743623,-2.079315,29.746409,Muhanga,"KG 120 St, Kanombe, Muhanga",-2.08447,29.750515,1.04,0,2024-08-27,1,0,0,0,0.09
RW-EMP-00367,Immaculee,Kayitesi,Ministry of Health,Director,2022-12-13,Muhanga,"RN 153 St, Nyamirambo, Muhanga",-2.079608,29.758402,-2.080062,29.759749,Muhanga,"KN 306 St, Gisozi, Muhanga",-2.086821,29.749715,1.25,0,2024-07-04,1,0,0,0,0.03
RW-EMP-00368,Odette,Munyakazi,Ministry of Agriculture,Technician,2019-03-10,Rwamagana,"KN 473 St, Kibagabaga, Rwamagana",-1.95883,30.421441,-1.957368,30.42112,Rwamagana,"NR 12 St, Kanombe, Rwamagana",-1.947701,30.437905,2.21,0,2024-04-16,1,0,0,0,0.1
RW-EMP-00369,Josiane,Ntirenganya,Ministry of Health,Engineer,2019-04-09,Nyarugenge,"KG 171 St, Kagugu, Nyarugenge",-1.929345,30.055826,-1.931148,30.052077,Nyarugenge,"NR 452 St, Kacyiru, Nyarugenge",-1.95105,30.066515,2.69,0,2024-10-16,1,0,0,0,0.01
RW-EMP-00370,Rodrigue,Ndayisaba,Rwanda Development Board,Engineer,2022-06-05,Musanze,"KG 185 St, Kagugu, Musanze",-1.484593,29.642996,-1.483678,29.642166,Musanze,"KK 89 St, Kacyiru, Musanze",-1.498761,29.627207,2.35,1,2024-08-24,1,0,0,0,0.09
RW-EMP-00371,Celestin,Kayitesi,Ministry of Education,Teacher,2020-10-30,Muhanga,"KN 274 St, Kacyiru, Muhanga",-2.083455,29.749969,-2.079705,29.748458,Muhanga,"KG 209 St, Kacyiru, Muhanga",-2.078109,29.753074,0.69,1,2024-10-23,1,0,0,0,0.13
RW-EMP-00372,Fidele,Sibomana,Rwanda Development Board,Accountant,2021-12-02,Nyarugenge,"KN 48 St, Gisozi, Nyarugenge",-1.936977,30.056432,-1.937936,30.058267,Nyarugenge,"KK 177 St, Gisozi, Nyarugenge",-1.947202,30.059287,1.18,0,2024-07-02,1,0,0,0,0.01
RW-EMP-00373,Emmanuel,Mukamana,Ministry of Agriculture,Accountant,2019-02-23,Rusizi,"KG 311 St, Kimironko, Rusizi",-2.480125,28.921402,-2.482665,28.924821,Rusizi,"KK 200 St, Remera, Rusizi",-2.480334,28.909255,1.35,0,2024-04-13,1,0,0,0,0.09
RW-EMP-00374,Beatrice,Ndayisaba,Ministry of Education,Nurse,2023-02-05,Muhanga,"NR 17 St, Remera, Muhanga",-2.081229,29.749786,-2.080575,29.749051,Muhanga,"RN 223 St, Remera, Muhanga",-2.083544,29.750744,0.28,1,2024-10-09,1,0,0,0,0.12
RW-EMP-00375,Odette,Sibomana,Ministry of Infrastructure,Nurse,2019-10-22,Rubavu,"KK 275 St, Kacyiru, Rubavu",-1.679802,29.258867,-1.680881,29.258994,Rubavu,"NR 135 St, Kanombe, Rubavu",-1.683689,29.259259,0.43,0,2024-09-16,1,0,0,0,0.03
RW-EMP-00376,Eric,Kayitesi,Rwanda Revenue Authority,Administrator,2020-01-30,Rusizi,"NR 477 St, Kibagabaga, Rusizi",-2.491081,28.912048,-2.493306,28.915195,Rusizi,"RN 59 St, Gikondo, Rusizi",-2.481094,28.907253,1.23,0,2024-10-13,1,0,0,0,0.08
RW-EMP-00377,Janvier,Habimana,Rwanda Development Board,Engineer,2019-10-13,Huye,"RN 303 St, Nyamirambo, Huye",-2.599079,29.743969,-2.599504,29.743108,Huye,"NR 196 St, Kacyiru, Huye",-2.599115,29.747241,0.36,0,2024-11-05,1,0,0,0,0.03
RW-EMP-00378,Pierre,Uwimana,Ministry of Health,Director,2018-07-09,Rusizi,"KK 85 St, Gisozi, Rusizi",-2.462184,28.907924,-2.460531,28.909371,Rusizi,"NR 491 St, Kimironko, Rusizi",-2.479465,28.906567,1.92,0,2024-11-21,0,0,0,0,0.02
RW-EMP-00379,Patrick,Ingabire,Ministry of Agriculture,Administrator,2021-02-28,Rubavu,"KN 52 St, Gisozi, Rubavu",-1.677024,29.265482,-1.677224,29.264656,Rubavu,"KK 388 St, Nyamirambo, Rubavu",-1.687474,29.258479,1.4,0,2024-01-05,1,0,0,0,0.05
RW-EMP-00380,Claudine,Bizimana,Rwanda Development Board,Administrator,2019-06-01,Rubavu,"KK 315 St, Kibagabaga, Rubavu",-1.685939,29.255287,-1.686412,29.259673,Rubavu,"KN 122 St, Kagugu, Rubavu",-1.684897,29.264461,1.02,0,2024-11-29,1,0,0,0,0.03
RW-EMP-00381,Chantal,Ntakirutimana,Ministry of Infrastructure,Analyst,2021-05-23,Rwamagana,"RN 294 St, Gisozi, Rwamagana",-1.948659,30.42975,-1.948597,30.430303,Rwamagana,"NR 263 St, Kagugu, Rwamagana",-1.954037,30.427798,0.64,2,2024-02-26,0,0,0,0,0.17
RW-EMP-00382,Chantal,Nkurunziza,Ministry of ICT,Specialist,2021-04-23,Kayonza,"KN 38 St, Masaka, Kayonza",-1.893553,30.652825,-1.892303,30.654784,Kayonza,"KG 69 St, Kacyiru, Kayonza",-1.890516,30.647421,0.69,1,2024-03-19,1,0,0,0,0.16
RW-EMP-00383,Odette,Nkurunziza,Ministry of Agriculture,Coordinator,2019-07-01,Rwamagana,"KN 468 St, Kagugu, Rwamagana",-1.943471,30.429042,-1.941954,30.43017,Rwamagana,"NR 349 St, Gikondo, Rwamagana",-1.950031,30.433296,0.87,4,2024-02-20,1,0,0,0,0.4
RW-EMP-00384,Beatrice,Uwitonze,Ministry of Justice,Manager,2019-05-01,Gasabo,"NR 387 St, Kacyiru, Gasabo",-1.89823,30.114635,-1.897784,30.113951,Gasabo,"KG 39 St, Kagugu, Gasabo",-1.896734,30.110836,0.45,0,2024-07-07,1,0,0,0,0.09
RW-EMP-00385,Odette,Gashumba,Ministry of Infrastructure,Technician,2018-05-13,Muhanga,"NR 79 St, Gisozi, Muhanga",-2.092718,29.752177,-2.089868,29.750546,Muhanga,"NR 406 St, Kagugu, Muhanga",-2.084013,29.750145,0.99,3,2024-12-06,1,0,0,0,0.27
RW-EMP-00386,Rodrigue,Habyarimana,Ministry of Finance,Director,2018-07-21,Rusizi,"KG 410 St, Nyamirambo, Rusizi",-2.479355,28.910084,-2.478127,28.907042,Rusizi,"RN 358 St, Masaka, Rusizi",-2.476312,28.908437,0.38,1,2024-06-21,1,0,0,0,0.1
RW-EMP-00387,Rodrigue,Gashumba,Rwanda Development Board,Manager,2021-09-12,Rwamagana,"NR 353 St, Kagugu, Rwamagana",-1.950312,30.433166,-1.948985,30.431964,Kayonza,"KG 366 St, Remera, Kayonza",-1.883516,30.651687,25.36,0,2024-06-17,1,0,0,0,0.09
RW-EMP-00388,Marie,Abayisenga,Ministry of Finance,Analyst,2022-11-27,Muhanga,"KN 173 St, Kibagabaga, Muhanga",-2.085293,29.749312,-2.084738,29.748884,Muhanga,"RN 481 St, Masaka, Muhanga",-2.084242,29.750691,0.19,2,2024-02-27,1,0,0,0,0.23
RW-EMP-00389,Janvier,Ntirenganya,Rwanda National Police,Inspector,2019-04-18,Kayonza,"KN 355 St, Kacyiru, Kayonza",-1.883609,30.650555,-1.883293,30.651924,Kayonza,"NR 23 St, Kimironko, Kayonza",-1.882649,30.65494,0.5,1,2024-11-20,1,0,0,0,0.11
RW-EMP-00390,Amina,Munyakazi,Ministry of Finance,Officer,2022-01-31,Rusizi,"KN 339 St, Kagugu, Rusizi",-2.475537,28.892022,-2.475782,28.891123,Rusizi,"RN 318 St, Gisozi, Rusizi",-2.476953,28.906607,1.63,0,2024-04-30,0,0,0,0,0.0
RW-EMP-00391,Celestin,Mukamana,Ministry of Health,Manager,2021-01-31,Huye,"NR 427 St, Kimironko, Huye",-2.595128,29.736402,-2.594176,29.736483,Huye,"RN 401 St, Gikondo, Huye",-2.596719,29.739575,0.39,0,2024-04-10,1,0,0,0,0.07
RW-EMP-00392,Celestin,Mukamana,Ministry of Infrastructure,Manager,2018-09-30,Muhanga,"KG 338 St, Kanombe, Muhanga",-2.092023,29.753668,-2.089885,29.754601,Muhanga,"NR 403 St, Nyamirambo, Muhanga",-2.080726,29.74531,1.56,0,2024-05-18,1,0,0,0,0.02
RW-EMP-00393,Fabiola,Sibomana,Ministry of Justice,Officer,2022-12-06,Rusizi,"NR 26 St, Remera, Rusizi",-2.481712,28.908835,-2.481949,28.912732,Rusizi,"RN 477 St, Kacyiru, Rusizi",-2.477671,28.905542,0.58,0,2024-03-31,1,0,0,0,0.09
RW-EMP-00394,Josiane,Ingabire,Ministry of Agriculture,Analyst,2019-12-10,Huye,"RN 458 St, Kimironko, Huye",-2.591273,29.732969,-2.592228,29.73341,Huye,"KG 79 St, Kacyiru, Huye",-2.598699,29.737184,0.95,0,2024-09-02,1,0,0,0,0.05
RW-EMP-00395,Celestin,Ndayisaba,Ministry of Finance,Administrator,2019-07-13,Nyarugenge,"KK 43 St, Kagugu, Nyarugenge",-1.949303,30.060338,-1.951465,30.058218,Nyarugenge,"RN 424 St, Remera, Nyarugenge",-1.944445,30.06431,0.7,0,2024-11-27,1,0,0,0,0.02
RW-EMP-00396,Rodrigue,Gashumba,Ministry of ICT,Analyst,2020-08-18,Rwamagana,"KG 41 St, Gikondo, Rwamagana",-1.93327,30.434903,-1.935256,30.436352,Rwamagana,"NR 259 St, Kagugu, Rwamagana",-1.953164,30.437345,2.22,0,2024-05-05,0,0,0,0,0.02
RW-EMP-00397,Janvier,Ingabire,Ministry of Health,Officer,2019-12-14,Musanze,"KK 285 St, Masaka, Musanze",-1.505065,29.631806,-1.506269,29.632519,Musanze,"NR 97 St, Kacyiru, Musanze",-1.501431,29.642177,1.22,0,2024-10-24,1,0,0,0,0.01
RW-EMP-00398,Marie,Bizimana,Rwanda Development Board,Nurse,2022-02-18,Huye,"KG 484 St, Nyamirambo, Huye",-2.59615,29.737296,-2.599544,29.735512,Huye,"NR 85 St, Kibagabaga, Huye",-2.600253,29.743365,0.81,2,2024-09-27,1,0,0,0,0.18
RW-EMP-00399,Rodrigue,Mukamana,Ministry of Health,Technician,2022-11-20,Kicukiro,"NR 491 St, Gisozi, Kicukiro",-1.987946,30.100554,-1.985962,30.103504,Kicukiro,"KG 117 St, Kacyiru, Kicukiro",-2.001013,30.103187,1.48,0,2024-09-20,1,0,0,0,0.06
RW-EMP-00400,Marie,Ntakirutimana,Ministry of Agriculture,Coordinator,2019-10-31,Huye,"NR 284 St, Kagugu, Huye",-2.595581,29.739896,-2.592602,29.737329,Muhanga,"KG 450 St, Kimironko, Muhanga",-2.089922,29.749801,56.14,0,2024-07-06,1,0,0,0,0.22
RW-EMP-00401,Chantal,Nkurunziza,Ministry of Education,Supervisor,2023-03-16,Muhanga,"KG 176 St, Kagugu, Muhanga",-2.079409,29.744787,-2.079788,29.745606,Muhanga,"KN 495 St, Gikondo, Muhanga",-2.083158,29.74997,0.71,1,2024-06-05,1,0,0,0,0.17
RW-EMP-00402,Yvonne,Bizimana,Ministry of ICT,Senior Officer,2021-07-01,Muhanga,"RN 296 St, Masaka, Muhanga",-2.083962,29.744353,-2.082333,29.746995,Muhanga,"KN 93 St, Kagugu, Muhanga",-2.083802,29.749825,0.61,1,2024-03-23,1,0,0,0,0.1
RW-EMP-00403,Emmanuel,Tuyisenge,Ministry of Agriculture,Technician,2022-01-24,Musanze,"KK 193 St, Kagugu, Musanze",-1.498276,29.635225,-1.497478,29.63523,Musanze,"KN 455 St, Remera, Musanze",-1.496267,29.632959,0.34,3,2024-05-30,1,0,0,0,0.32
RW-EMP-00404,Immaculee,Uwimana,Ministry of Health,Officer,2019-04-14,Huye,"KK 388 St, Kagugu, Huye",-2.597705,29.738727,-2.598515,29.739111,Nyarugenge,"KN 140 St, Kimironko, Nyarugenge",-1.950862,30.066103,80.47,0,2024-02-27,1,0,0,0,0.34
RW-EMP-00405,Rodrigue,Uwase,Ministry of Infrastructure,Inspector,2018-10-24,Musanze,"RN 342 St, Kimironko, Musanze",-1.495663,29.635487,-1.511842,29.583467,Musanze,"RN 436 St, Gikondo, Musanze",-1.491566,29.638713,0.58,0,2024-04-24,1,1,0,0,0.25
RW-EMP-00406,Esperance,Ingabire,Ministry of Education,Analyst,2019-10-08,Rwamagana,"KK 241 St, Kagugu, Rwamagana",-1.962735,30.437997,-1.962742,30.437992,Rwamagana,"RN 360 St, Kanombe, Rwamagana",-1.949581,30.425792,1.99,3,2024-05-09,1,0,0,0,0.28
RW-EMP-00407,Yvonne,Kayitesi,Ministry of Infrastructure,Nurse,2020-02-15,Kicukiro,"KN 94 St, Gikondo, Kicukiro",-1.994014,30.099087,-1.995532,30.100864,Kicukiro,"KG 450 St, Masaka, Kicukiro",-1.994181,30.098923,0.03,0,2024-11-11,1,0,0,0,0.02
RW-EMP-00408,Eric,Ndayisaba,Ministry of Agriculture,Supervisor,2021-12-01,Kicukiro,"KN 201 St, Kanombe, Kicukiro",-1.994604,30.098983,-1.993043,30.098419,Rubavu,"KK 383 St, Kibagabaga, Rubavu",-1.687241,29.263085,98.86,0,2024-10-15,1,0,0,0,0.34
RW-EMP-00409,Josiane,Mukamana,Rwanda National Police,Analyst,2018-12-19,Kayonza,"RN 372 St, Kagugu, Kayonza",-1.877325,30.662269,-1.876916,30.664178,Kayonza,"RN 422 St, Kagugu, Kayonza",-1.88424,30.65178,1.39,0,2024-10-10,1,0,0,0,0.08
RW-EMP-00410,Marie,Mukamana,Ministry of Infrastructure,Senior Officer,2019-06-05,Musanze,"RN 328 St, Kagugu, Musanze",-1.508197,29.633051,-1.510594,29.63534,Muhanga,"KK 396 St, Kagugu, Muhanga",-2.087331,29.749027,65.56,3,2024-04-29,1,0,0,0,0.44
RW-EMP-00411,Alexis,Bizimana,Ministry of ICT,Specialist,2018-08-23,Nyarugenge,"NR 61 St, Gikondo, Nyarugenge",-1.944432,30.045144,-1.941489,30.048484,Nyarugenge,"KG 133 St, Kacyiru, Nyarugenge",-1.944669,30.061624,1.83,0,2024-09-17,1,0,0,0,0.06
RW-EMP-00412,Esperance,Habyarimana,Ministry of Health,Engineer,2022-11-21,Rwamagana,"NR 331 St, Kimironko, Rwamagana",-1.951127,30.440001,-1.951712,30.44373,Rwamagana,"KN 17 St, Masaka, Rwamagana",-1.956718,30.431473,1.13,1,2024-05-21,1,0,0,0,0.09
RW-EMP-00413,Innocent,Ndayisaba,Ministry of Justice,Supervisor,2020-02-12,Rubavu,"RN 46 St, Masaka, Rubavu",-1.683521,29.258183,-1.681766,29.261466,Rubavu,"KN 490 St, Kacyiru, Rubavu",-1.685327,29.25754,0.21,0,2024-04-15,1,0,0,0,0.04
RW-EMP-00414,Fidele,Kayitesi,Rwanda National Police,Administrator,2023-03-01,Rusizi,"KK 325 St, Kanombe, Rusizi",-2.478514,28.90759,-2.478658,28.908218,Rusizi,"RN 177 St, Nyamirambo, Rusizi",-2.476778,28.906442,0.23,3,2024-05-03,1,0,0,0,0.32
RW-EMP-00415,Eric,Ntirenganya,Ministry of ICT,Coordinator,2018-05-05,Rwamagana,"KG 163 St, Kanombe, Rwamagana",-1.951256,30.424366,-1.9534,30.422949,Rwamagana,"KN 70 St, Gisozi, Rwamagana",-1.950863,30.435868,1.28,0,2024-11-08,1,0,0,0,0.05
RW-EMP-00416,Amina,Uwase,Ministry of Justice,Administrator,2022-01-22,Nyarugenge,"NR 208 St, Gisozi, Nyarugenge",-1.946804,30.07223,-1.949097,30.071751,Rwamagana,"NR 240 St, Nyamirambo, Rwamagana",-1.948835,30.426261,39.3,0,2024-11-19,1,0,0,0,0.12
RW-EMP-00417,Odette,Ntirenganya,Rwanda Development Board,Teacher,2023-01-04,Kicukiro,"RN 458 St, Kimironko, Kicukiro",-1.997269,30.095277,-1.998814,30.098642,Huye,"KG 7 St, Kacyiru, Huye",-2.593218,29.745329,76.71,0,2024-12-27,1,0,0,0,0.3
RW-EMP-00418,Immaculee,Ntirenganya,Ministry of Health,Technician,2021-07-30,Rubavu,"NR 59 St, Kibagabaga, Rubavu",-1.684482,29.260826,-1.698449,29.214698,Rubavu,"KK 182 St, Gisozi, Rubavu",-1.677696,29.263685,0.82,0,2024-08-24,1,1,0,0,0.29
RW-EMP-00419,Yvonne,Habimana,Ministry of ICT,Officer,2023-02-26,Muhanga,"NR 72 St, Kacyiru, Muhanga",-2.09637,29.7412,-2.194688,29.885702,Muhanga,"RN 487 St, Remera, Muhanga",-2.087108,29.744069,1.08,3,2024-02-27,1,1,0,0,0.49
RW-EMP-00420,Eric,Mutabazi,Ministry of Infrastructure,Technician,2020-02-05,Musanze,"KK 183 St, Nyamirambo, Musanze",-1.486664,29.62912,-1.490268,29.629545,Musanze,"KK 113 St, Gikondo, Musanze",-1.493023,29.629342,0.71,0,2024-03-07,0,0,0,0,0.05
RW-EMP-00421,Immaculee,Ntakirutimana,Rwanda Development Board,Technician,2023-02-17,Rwamagana,"KG 449 St, Kagugu, Rwamagana",-1.944711,30.440501,-1.946117,30.44076,Rwamagana,"NR 156 St, Kanombe, Rwamagana",-1.95156,30.434915,0.98,2,2024-02-16,1,0,0,0,0.21
RW-EMP-00422,Pierre,Bizimana,Rwanda National Police,Manager,2022-04-08,Musanze,"KK 414 St, Gikondo, Musanze",-1.498457,29.635163,-1.495872,29.635579,Musanze,"KN 295 St, Kagugu, Musanze",-1.499874,29.628315,0.78,0,2024-04-09,1,0,0,0,0.01
RW-EMP-00423,Eric,Bizimana,Ministry of Education,Inspector,2018-04-13,Musanze,"KN 182 St, Gisozi, Musanze",-1.485867,29.632618,-1.483235,29.634078,Musanze,"KG 323 St, Masaka, Musanze",-1.490942,29.632568,0.56,0,2024-03-29,1,0,0,0,0.05
RW-EMP-00424,Patrick,Niyonzima,Rwanda Development Board,Manager,2018-06-06,Muhanga,"KG 474 St, Gisozi, Muhanga",-2.089998,29.751831,-2.089327,29.752265,Muhanga,"KG 453 St, Kacyiru, Muhanga",-2.081595,29.7509,0.94,0,2024-01-25,1,0,0,0,0.09
RW-EMP-00425,Josiane,Uwitonze,Ministry of Health,Nurse,2021-12-23,Kayonza,"KN 80 St, Kagugu, Kayonza",-1.888988,30.653478,-1.889179,30.654125,Kayonza,"KN 204 St, Masaka, Kayonza",-1.884725,30.649143,0.67,0,2024-06-01,0,0,0,0,0.0
RW-EMP-00426,Jean,Habimana,Ministry of Education,Officer,2019-09-24,Gasabo,"KN 158 St, Kacyiru, Gasabo",-1.885585,30.11766,-1.881954,30.11516,Gasabo,"NR 359 St, Kibagabaga, Gasabo",-1.89606,30.112724,1.29,2,2024-10-28,1,0,0,0,0.17
